	iri	iri_label	pathogen	pathogen_label	host	host_label	plantstructure	plantstructure_label
8006	OOPS:xxxxxxx	Rhizoctonia solani Kühn Rhizoctonia root and crown rot of Primula vulgaris	NCBITaxon:1498287	Rhizoctonia solani Kühn	NCBITaxon:175104	Primula vulgaris	http://purl.obolibrary.org/obo/PO_0009005	root
8007	OOPS:xxxxxxx	Rhizoctonia solani Kühn Rhizoctonia root and crown rot of Primula acaulis	NCBITaxon:1498287	Rhizoctonia solani Kühn	NCBITaxon:370644	Primula acaulis	http://purl.obolibrary.org/obo/PO_0009005	root
8008	OOPS:xxxxxxx	Rhizoctonia solani Kühn Rhizoctonia root and crown rot of Primula malacoides	NCBITaxon:1498287	Rhizoctonia solani Kühn	NCBITaxon:170922	Primula malacoides	http://purl.obolibrary.org/obo/PO_0009005	root
8009	OOPS:xxxxxxx	Rhizoctonia solani Kühn Rhizoctonia root and crown rot of Primula obconica	NCBITaxon:1498287	Rhizoctonia solani Kühn	NCBITaxon:170924	Primula obconica	http://purl.obolibrary.org/obo/PO_0009005	root
8010	OOPS:xxxxxxx	Rhizoctonia solani Kühn Rhizoctonia root and crown rot of Primula sinensis	NCBITaxon:1498287	Rhizoctonia solani Kühn	NCBITaxon:170926	Primula sinensis	http://purl.obolibrary.org/obo/PO_0009005	root
8016	OOPS:xxxxxxx	Uromyces apiosporus Hazsl. Rust of Primula vulgaris	NCBITaxon:5263	Uromyces apiosporus Hazsl.	NCBITaxon:175104	Primula vulgaris	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8017	OOPS:xxxxxxx	Uromyces apiosporus Hazsl. Rust of Primula acaulis	NCBITaxon:5263	Uromyces apiosporus Hazsl.	NCBITaxon:370644	Primula acaulis	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8018	OOPS:xxxxxxx	Uromyces apiosporus Hazsl. Rust of Primula malacoides	NCBITaxon:5263	Uromyces apiosporus Hazsl.	NCBITaxon:170922	Primula malacoides	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8019	OOPS:xxxxxxx	Uromyces apiosporus Hazsl. Rust of Primula obconica	NCBITaxon:5263	Uromyces apiosporus Hazsl.	NCBITaxon:170924	Primula obconica	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8020	OOPS:xxxxxxx	Uromyces apiosporus Hazsl. Rust of Primula sinensis	NCBITaxon:5263	Uromyces apiosporus Hazsl.	NCBITaxon:170926	Primula sinensis	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8021	OOPS:xxxxxxx	Ditylenchus dipsaci Bulb and stem nematode of Primula vulgaris	NCBITaxon:166011	Ditylenchus dipsaci (Kühn) Filipjev	NCBITaxon:175104	Primula vulgaris	http://purl.obolibrary.org/obo/PO_0025356	bulb
8022	OOPS:xxxxxxx	Ditylenchus dipsaci Bulb and stem nematode of Primula acaulis	NCBITaxon:166011	Ditylenchus dipsaci (Kühn) Filipjev	NCBITaxon:370644	Primula acaulis	http://purl.obolibrary.org/obo/PO_0025356	bulb
8023	OOPS:xxxxxxx	Ditylenchus dipsaci Bulb and stem nematode of Primula malacoides	NCBITaxon:166011	Ditylenchus dipsaci (Kühn) Filipjev	NCBITaxon:170922	Primula malacoides	http://purl.obolibrary.org/obo/PO_0025356	bulb
8024	OOPS:xxxxxxx	Ditylenchus dipsaci Bulb and stem nematode of Primula obconica	NCBITaxon:166011	Ditylenchus dipsaci (Kühn) Filipjev	NCBITaxon:170924	Primula obconica	http://purl.obolibrary.org/obo/PO_0025356	bulb
8025	OOPS:xxxxxxx	Ditylenchus dipsaci Bulb and stem nematode of Primula sinensis	NCBITaxon:166011	Ditylenchus dipsaci (Kühn) Filipjev	NCBITaxon:170926	Primula sinensis	http://purl.obolibrary.org/obo/PO_0025356	bulb
8026	OOPS:xxxxxxx	Aphelenchoides fragariae Foliar nematode of Primula vulgaris	NCBITaxon:90724	Aphelenchoides fragariae (Ritzema Bos) Christie	NCBITaxon:175104	Primula vulgaris	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8027	OOPS:xxxxxxx	Aphelenchoides fragariae Foliar nematode of Primula acaulis	NCBITaxon:90724	Aphelenchoides fragariae (Ritzema Bos) Christie	NCBITaxon:370644	Primula acaulis	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8028	OOPS:xxxxxxx	Aphelenchoides fragariae Foliar nematode of Primula malacoides	NCBITaxon:90724	Aphelenchoides fragariae (Ritzema Bos) Christie	NCBITaxon:170922	Primula malacoides	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8029	OOPS:xxxxxxx	Aphelenchoides fragariae Foliar nematode of Primula obconica	NCBITaxon:90724	Aphelenchoides fragariae (Ritzema Bos) Christie	NCBITaxon:170924	Primula obconica	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8030	OOPS:xxxxxxx	Aphelenchoides fragariae Foliar nematode of Primula sinensis	NCBITaxon:90724	Aphelenchoides fragariae (Ritzema Bos) Christie	NCBITaxon:170926	Primula sinensis	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8031	OOPS:xxxxxxx	Aphelenchoides ritzemabosi Foliar nematode of Primula vulgaris	NCBITaxon:409481	Aphelenchoides ritzemabosi (Schwartz) Steiner & Buhrer	NCBITaxon:175104	Primula vulgaris	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8032	OOPS:xxxxxxx	Aphelenchoides ritzemabosi Foliar nematode of Primula acaulis	NCBITaxon:409481	Aphelenchoides ritzemabosi (Schwartz) Steiner & Buhrer	NCBITaxon:370644	Primula acaulis	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8033	OOPS:xxxxxxx	Aphelenchoides ritzemabosi Foliar nematode of Primula malacoides	NCBITaxon:409481	Aphelenchoides ritzemabosi (Schwartz) Steiner & Buhrer	NCBITaxon:170922	Primula malacoides	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8034	OOPS:xxxxxxx	Aphelenchoides ritzemabosi Foliar nematode of Primula obconica	NCBITaxon:409481	Aphelenchoides ritzemabosi (Schwartz) Steiner & Buhrer	NCBITaxon:170924	Primula obconica	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8035	OOPS:xxxxxxx	Aphelenchoides ritzemabosi Foliar nematode of Primula sinensis	NCBITaxon:409481	Aphelenchoides ritzemabosi (Schwartz) Steiner & Buhrer	NCBITaxon:170926	Primula sinensis	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8036	OOPS:xxxxxxx	Pratylenchus sp. Lesion nematode of Primula vulgaris	NCBITaxon:45927	Pratylenchus sp.	NCBITaxon:175104	Primula vulgaris	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8037	OOPS:xxxxxxx	Pratylenchus sp. Lesion nematode of Primula acaulis	NCBITaxon:45927	Pratylenchus sp.	NCBITaxon:370644	Primula acaulis	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8038	OOPS:xxxxxxx	Pratylenchus sp. Lesion nematode of Primula malacoides	NCBITaxon:45927	Pratylenchus sp.	NCBITaxon:170922	Primula malacoides	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8039	OOPS:xxxxxxx	Pratylenchus sp. Lesion nematode of Primula obconica	NCBITaxon:45927	Pratylenchus sp.	NCBITaxon:170924	Primula obconica	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8040	OOPS:xxxxxxx	Pratylenchus sp. Lesion nematode of Primula sinensis	NCBITaxon:45927	Pratylenchus sp.	NCBITaxon:170926	Primula sinensis	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8041	OOPS:xxxxxxx	Meloidogyne hapla Chitwood Root-knot nematode of Primula vulgaris	NCBITaxon:6305	Meloidogyne hapla Chitwood	NCBITaxon:175104	Primula vulgaris	http://purl.obolibrary.org/obo/PO_0009005	root
8042	OOPS:xxxxxxx	Meloidogyne hapla Chitwood Root-knot nematode of Primula acaulis	NCBITaxon:6305	Meloidogyne hapla Chitwood	NCBITaxon:370644	Primula acaulis	http://purl.obolibrary.org/obo/PO_0009005	root
8043	OOPS:xxxxxxx	Meloidogyne hapla Chitwood Root-knot nematode of Primula malacoides	NCBITaxon:6305	Meloidogyne hapla Chitwood	NCBITaxon:170922	Primula malacoides	http://purl.obolibrary.org/obo/PO_0009005	root
8044	OOPS:xxxxxxx	Meloidogyne hapla Chitwood Root-knot nematode of Primula obconica	NCBITaxon:6305	Meloidogyne hapla Chitwood	NCBITaxon:170924	Primula obconica	http://purl.obolibrary.org/obo/PO_0009005	root
8045	OOPS:xxxxxxx	Meloidogyne hapla Chitwood Root-knot nematode of Primula sinensis	NCBITaxon:6305	Meloidogyne hapla Chitwood	NCBITaxon:170926	Primula sinensis	http://purl.obolibrary.org/obo/PO_0009005	root
8046	OOPS:xxxxxxx	Meloidogyne javanica Root-knot nematode of Primula vulgaris	NCBITaxon:6303	Meloidogyne javanica (Treub) Chitwood	NCBITaxon:175104	Primula vulgaris	http://purl.obolibrary.org/obo/PO_0009005	root
8047	OOPS:xxxxxxx	Meloidogyne javanica Root-knot nematode of Primula acaulis	NCBITaxon:6303	Meloidogyne javanica (Treub) Chitwood	NCBITaxon:370644	Primula acaulis	http://purl.obolibrary.org/obo/PO_0009005	root
8048	OOPS:xxxxxxx	Meloidogyne javanica Root-knot nematode of Primula malacoides	NCBITaxon:6303	Meloidogyne javanica (Treub) Chitwood	NCBITaxon:170922	Primula malacoides	http://purl.obolibrary.org/obo/PO_0009005	root
8049	OOPS:xxxxxxx	Meloidogyne javanica Root-knot nematode of Primula obconica	NCBITaxon:6303	Meloidogyne javanica (Treub) Chitwood	NCBITaxon:170924	Primula obconica	http://purl.obolibrary.org/obo/PO_0009005	root
8050	OOPS:xxxxxxx	Meloidogyne javanica Root-knot nematode of Primula sinensis	NCBITaxon:6303	Meloidogyne javanica (Treub) Chitwood	NCBITaxon:170926	Primula sinensis	http://purl.obolibrary.org/obo/PO_0009005	root
8051	OOPS:xxxxxxx	Meloidogyne arenaria Root-knot nematode of Primula vulgaris	NCBITaxon:6304	Meloidogyne arenaria (Neal) Chitwood	NCBITaxon:175104	Primula vulgaris	http://purl.obolibrary.org/obo/PO_0009005	root
8052	OOPS:xxxxxxx	Meloidogyne arenaria Root-knot nematode of Primula acaulis	NCBITaxon:6304	Meloidogyne arenaria (Neal) Chitwood	NCBITaxon:370644	Primula acaulis	http://purl.obolibrary.org/obo/PO_0009005	root
8053	OOPS:xxxxxxx	Meloidogyne arenaria Root-knot nematode of Primula malacoides	NCBITaxon:6304	Meloidogyne arenaria (Neal) Chitwood	NCBITaxon:170922	Primula malacoides	http://purl.obolibrary.org/obo/PO_0009005	root
8054	OOPS:xxxxxxx	Meloidogyne arenaria Root-knot nematode of Primula obconica	NCBITaxon:6304	Meloidogyne arenaria (Neal) Chitwood	NCBITaxon:170924	Primula obconica	http://purl.obolibrary.org/obo/PO_0009005	root
8055	OOPS:xxxxxxx	Meloidogyne arenaria Root-knot nematode of Primula sinensis	NCBITaxon:6304	Meloidogyne arenaria (Neal) Chitwood	NCBITaxon:170926	Primula sinensis	http://purl.obolibrary.org/obo/PO_0009005	root
8056	OOPS:xxxxxxx	Alfalfa mosaic virus Alfalfa mosaic of Primula vulgaris	NCBITaxon:12321	Alfalfa mosaic virus	NCBITaxon:175104	Primula vulgaris	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8057	OOPS:xxxxxxx	Alfalfa mosaic virus Alfalfa mosaic of Primula acaulis	NCBITaxon:12321	Alfalfa mosaic virus	NCBITaxon:370644	Primula acaulis	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8058	OOPS:xxxxxxx	Alfalfa mosaic virus Alfalfa mosaic of Primula malacoides	NCBITaxon:12321	Alfalfa mosaic virus	NCBITaxon:170922	Primula malacoides	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8059	OOPS:xxxxxxx	Alfalfa mosaic virus Alfalfa mosaic of Primula obconica	NCBITaxon:12321	Alfalfa mosaic virus	NCBITaxon:170924	Primula obconica	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8060	OOPS:xxxxxxx	Alfalfa mosaic virus Alfalfa mosaic of Primula sinensis	NCBITaxon:12321	Alfalfa mosaic virus	NCBITaxon:170926	Primula sinensis	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8061	OOPS:xxxxxxx	Cucumber mosaic virus Cucumber mosaic of Primula vulgaris	NCBITaxon:12305	Cucumber mosaic virus	NCBITaxon:175104	Primula vulgaris	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8062	OOPS:xxxxxxx	Cucumber mosaic virus Cucumber mosaic of Primula acaulis	NCBITaxon:12305	Cucumber mosaic virus	NCBITaxon:370644	Primula acaulis	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8063	OOPS:xxxxxxx	Cucumber mosaic virus Cucumber mosaic of Primula malacoides	NCBITaxon:12305	Cucumber mosaic virus	NCBITaxon:170922	Primula malacoides	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8064	OOPS:xxxxxxx	Cucumber mosaic virus Cucumber mosaic of Primula obconica	NCBITaxon:12305	Cucumber mosaic virus	NCBITaxon:170924	Primula obconica	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8065	OOPS:xxxxxxx	Cucumber mosaic virus Cucumber mosaic of Primula sinensis	NCBITaxon:12305	Cucumber mosaic virus	NCBITaxon:170926	Primula sinensis	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8066	OOPS:xxxxxxx	Impatiens necrotic spot virus Impatiens necrotic spot of Primula vulgaris	NCBITaxon:11612	Impatiens necrotic spot virus	NCBITaxon:175104	Primula vulgaris	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8067	OOPS:xxxxxxx	Impatiens necrotic spot virus Impatiens necrotic spot of Primula acaulis	NCBITaxon:11612	Impatiens necrotic spot virus	NCBITaxon:370644	Primula acaulis	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8068	OOPS:xxxxxxx	Impatiens necrotic spot virus Impatiens necrotic spot of Primula malacoides	NCBITaxon:11612	Impatiens necrotic spot virus	NCBITaxon:170922	Primula malacoides	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8069	OOPS:xxxxxxx	Impatiens necrotic spot virus Impatiens necrotic spot of Primula obconica	NCBITaxon:11612	Impatiens necrotic spot virus	NCBITaxon:170924	Primula obconica	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8070	OOPS:xxxxxxx	Impatiens necrotic spot virus Impatiens necrotic spot of Primula sinensis	NCBITaxon:11612	Impatiens necrotic spot virus	NCBITaxon:170926	Primula sinensis	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8086	OOPS:xxxxxxx	Tomato bushy stunt virus Tomato bushy stunt of Primula vulgaris	NCBITaxon:12145	Tomato bushy stunt virus	NCBITaxon:175104	Primula vulgaris	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8087	OOPS:xxxxxxx	Tomato bushy stunt virus Tomato bushy stunt of Primula acaulis	NCBITaxon:12145	Tomato bushy stunt virus	NCBITaxon:370644	Primula acaulis	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8088	OOPS:xxxxxxx	Tomato bushy stunt virus Tomato bushy stunt of Primula malacoides	NCBITaxon:12145	Tomato bushy stunt virus	NCBITaxon:170922	Primula malacoides	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8089	OOPS:xxxxxxx	Tomato bushy stunt virus Tomato bushy stunt of Primula obconica	NCBITaxon:12145	Tomato bushy stunt virus	NCBITaxon:170924	Primula obconica	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8090	OOPS:xxxxxxx	Tomato bushy stunt virus Tomato bushy stunt of Primula sinensis	NCBITaxon:12145	Tomato bushy stunt virus	NCBITaxon:170926	Primula sinensis	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8091	OOPS:xxxxxxx	Tomato spotted wilt virus Tomato spotted wilt of Primula vulgaris	NCBITaxon:11613	Tomato spotted wilt virus	NCBITaxon:175104	Primula vulgaris	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8092	OOPS:xxxxxxx	Tomato spotted wilt virus Tomato spotted wilt of Primula acaulis	NCBITaxon:11613	Tomato spotted wilt virus	NCBITaxon:370644	Primula acaulis	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8093	OOPS:xxxxxxx	Tomato spotted wilt virus Tomato spotted wilt of Primula malacoides	NCBITaxon:11613	Tomato spotted wilt virus	NCBITaxon:170922	Primula malacoides	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8094	OOPS:xxxxxxx	Tomato spotted wilt virus Tomato spotted wilt of Primula obconica	NCBITaxon:11613	Tomato spotted wilt virus	NCBITaxon:170924	Primula obconica	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8095	OOPS:xxxxxxx	Tomato spotted wilt virus Tomato spotted wilt of Primula sinensis	NCBITaxon:11613	Tomato spotted wilt virus	NCBITaxon:170926	Primula sinensis	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8096	OOPS:xxxxxxx	Aster yellows phytoplasma Aster yellows of Primula vulgaris	NCBITaxon:41479	Aster yellows phytoplasma	NCBITaxon:175104	Primula vulgaris	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8097	OOPS:xxxxxxx	Aster yellows phytoplasma Aster yellows of Primula acaulis	NCBITaxon:41479	Aster yellows phytoplasma	NCBITaxon:370644	Primula acaulis	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8098	OOPS:xxxxxxx	Aster yellows phytoplasma Aster yellows of Primula malacoides	NCBITaxon:41479	Aster yellows phytoplasma	NCBITaxon:170922	Primula malacoides	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8099	OOPS:xxxxxxx	Aster yellows phytoplasma Aster yellows of Primula obconica	NCBITaxon:41479	Aster yellows phytoplasma	NCBITaxon:170924	Primula obconica	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8100	OOPS:xxxxxxx	Aster yellows phytoplasma Aster yellows of Primula sinensis	NCBITaxon:41479	Aster yellows phytoplasma	NCBITaxon:170926	Primula sinensis	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8101	OOPS:xxxxxxx	Xanthomonas campestris pv. campestris Bacterial black rot of Brassica napus	NCBITaxon:314565	Xanthomonas campestris pv. campestris (Pammel 1895)	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8102	OOPS:xxxxxxx	Xanthomonas campestris pv. campestris Bacterial black rot of Brassica rapa	NCBITaxon:314565	Xanthomonas campestris pv. campestris (Pammel 1895)	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8103	OOPS:xxxxxxx	Xanthomonas campestris pv. campestris Bacterial black rot of Brassica campestris	NCBITaxon:314565	Xanthomonas campestris pv. campestris (Pammel 1895)	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8107	OOPS:xxxxxxx	Xanthomonas campestris pv. raphani Bacterial black rot of Brassica napus	NCBITaxon:314565	Xanthomonas campestris pv. raphani	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8108	OOPS:xxxxxxx	Xanthomonas campestris pv. raphani Bacterial black rot of Brassica rapa	NCBITaxon:314565	Xanthomonas campestris pv. raphani	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8109	OOPS:xxxxxxx	Xanthomonas campestris pv. raphani Bacterial black rot of Brassica campestris	NCBITaxon:314565	Xanthomonas campestris pv. raphani	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8110	OOPS:xxxxxxx	Xanthomonas campestris pv. aberrans Bacterial black rot of Brassica napus	NCBITaxon:314565	Xanthomonas campestris pv. aberrans	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8111	OOPS:xxxxxxx	Xanthomonas campestris pv. aberrans Bacterial black rot of Brassica rapa	NCBITaxon:314565	Xanthomonas campestris pv. aberrans	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8112	OOPS:xxxxxxx	Xanthomonas campestris pv. aberrans Bacterial black rot of Brassica campestris	NCBITaxon:314565	Xanthomonas campestris pv. aberrans	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8113	OOPS:xxxxxxx	Xanthomonas campestris pv. armoraciae Bacterial leaf spot of Brassica napus	NCBITaxon:314565	Xanthomonas campestris pv. armoraciae (McCulloch 1929) Dye 1978	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0025034	leaf
8114	OOPS:xxxxxxx	Xanthomonas campestris pv. armoraciae Bacterial leaf spot of Brassica rapa	NCBITaxon:314565	Xanthomonas campestris pv. armoraciae (McCulloch 1929) Dye 1978	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0025034	leaf
8115	OOPS:xxxxxxx	Xanthomonas campestris pv. armoraciae Bacterial leaf spot of Brassica campestris	NCBITaxon:314565	Xanthomonas campestris pv. armoraciae (McCulloch 1929) Dye 1978	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0025034	leaf
8116	OOPS:xxxxxxx	Pseudomonas syringae pv. maculicola Bacterial pod rot* of Brassica napus	NCBITaxon:205918	Pseudomonas syringae pv. maculicola (McCulloch 1911) Young	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0030105	follicle fruit
8118	OOPS:xxxxxxx	Pseudomonas syringae pv. maculicola Bacterial pod rot* of Brassica rapa	NCBITaxon:205918	Pseudomonas syringae pv. maculicola (McCulloch 1911) Young	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0030105	follicle fruit
8120	OOPS:xxxxxxx	Pseudomonas syringae pv. maculicola Bacterial pod rot* of Brassica campestris	NCBITaxon:205918	Pseudomonas syringae pv. maculicola (McCulloch 1911) Young	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0030105	follicle fruit
8131	OOPS:xxxxxxx	Pseudomonas marginalis pv. marginalis Bacterial soft rot of Brassica napus	NCBITaxon:1198317	Pseudomonas marginalis pv. marginalis (Brown 1918)	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8132	OOPS:xxxxxxx	Pseudomonas marginalis pv. marginalis Bacterial soft rot of Brassica rapa	NCBITaxon:1198317	Pseudomonas marginalis pv. marginalis (Brown 1918)	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8133	OOPS:xxxxxxx	Pseudomonas marginalis pv. marginalis Bacterial soft rot of Brassica campestris	NCBITaxon:1198317	Pseudomonas marginalis pv. marginalis (Brown 1918)	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8137	OOPS:xxxxxxx	Streptomyces spp. Scab of Brassica napus	NCBITaxon:1494119	Streptomyces spp.	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8138	OOPS:xxxxxxx	Streptomyces spp. Scab of Brassica rapa	NCBITaxon:1494119	Streptomyces spp.	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8139	OOPS:xxxxxxx	Streptomyces spp. Scab of Brassica campestris	NCBITaxon:1494119	Streptomyces spp.	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8140	OOPS:xxxxxxx	Streptomyces scabiei corrig. Scab of Brassica napus	NCBITaxon:680198	Streptomyces scabiei corrig. (ex Thaxter 1891) Lambert and Loria 1989	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8141	OOPS:xxxxxxx	Streptomyces scabiei corrig. Scab of Brassica rapa	NCBITaxon:680198	Streptomyces scabiei corrig. (ex Thaxter 1891) Lambert and Loria 1989	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8142	OOPS:xxxxxxx	Streptomyces scabiei corrig. Scab of Brassica campestris	NCBITaxon:680198	Streptomyces scabiei corrig. (ex Thaxter 1891) Lambert and Loria 1989	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8143	OOPS:xxxxxxx	Streptomyces scabies Scab of Brassica napus	NCBITaxon:680198	Streptomyces scabies (Thaxter 1891) Waksman and Henrici 1948	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8144	OOPS:xxxxxxx	Streptomyces scabies Scab of Brassica rapa	NCBITaxon:680198	Streptomyces scabies (Thaxter 1891) Waksman and Henrici 1948	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8145	OOPS:xxxxxxx	Streptomyces scabies Scab of Brassica campestris	NCBITaxon:680198	Streptomyces scabies (Thaxter 1891) Waksman and Henrici 1948	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8146	OOPS:xxxxxxx	Agrobacterium tumefaciens Crown gall of Brassica napus	NCBITaxon:1454226	Agrobacterium tumefaciens (Smith and Townsend 1907) Conn 1942	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8147	OOPS:xxxxxxx	Agrobacterium tumefaciens Crown gall of Brassica rapa	NCBITaxon:1454226	Agrobacterium tumefaciens (Smith and Townsend 1907) Conn 1942	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8148	OOPS:xxxxxxx	Agrobacterium tumefaciens Crown gall of Brassica campestris	NCBITaxon:1454226	Agrobacterium tumefaciens (Smith and Townsend 1907) Conn 1942	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8149	OOPS:xxxxxxx	Alternaria brassicae Alternaria black spot = Dark pod spot of Brassica napus	NCBITaxon:29911	Alternaria brassicae (Berk.) Sacc.	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0030105	follicle fruit
8150	OOPS:xxxxxxx	Alternaria brassicae Alternaria black spot = Dark pod spot of Brassica rapa	NCBITaxon:29911	Alternaria brassicae (Berk.) Sacc.	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0030105	follicle fruit
8151	OOPS:xxxxxxx	Alternaria brassicae Alternaria black spot = Dark pod spot of Brassica campestris	NCBITaxon:29911	Alternaria brassicae (Berk.) Sacc.	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0030105	follicle fruit
8152	OOPS:xxxxxxx	Alternaria brassicicola Alternaria black spot = Dark pod spot of Brassica napus	NCBITaxon:29001	Alternaria brassicicola (Schwein.) Wiltshire	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0030105	follicle fruit
8153	OOPS:xxxxxxx	Alternaria brassicicola Alternaria black spot = Dark pod spot of Brassica rapa	NCBITaxon:29001	Alternaria brassicicola (Schwein.) Wiltshire	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0030105	follicle fruit
8154	OOPS:xxxxxxx	Alternaria brassicicola Alternaria black spot = Dark pod spot of Brassica campestris	NCBITaxon:29001	Alternaria brassicicola (Schwein.) Wiltshire	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0030105	follicle fruit
8155	OOPS:xxxxxxx	Alternaria japonica H. Yoshii Alternaria black spot = Dark pod spot of Brassica napus	NCBITaxon:119919	Alternaria japonica H. Yoshii	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0030105	follicle fruit
