defined_class	defined_class label	pathogen	pathogen label	host	host label	plantstructure	plantstructure label	synonyms
PSO:0004317	Oidium asteris-punicei Peck Powdery mildew of Helianthus annuus	NCBITaxon:1221544	Oidium asteris-punicei Peck	NCBITaxon:4232	Helianthus annuus	PO:0000003	whole plant	Oidium asteris-punicei Peck Powdery mildew of Helianthus annuus|Oidium latisporum U. Braun Powdery mildew of Helianthus annuus|Powdery mildew|Powdery mildew
PSO:0004318	Oidium asteris-punicei Peck Powdery mildew of Helianthus tuberosus	NCBITaxon:1221544	Oidium asteris-punicei Peck	NCBITaxon:4233	Helianthus tuberosus	PO:0000003	whole plant	Oidium asteris-punicei Peck Powdery mildew of Helianthus tuberosus|Oidium latisporum U. Braun Powdery mildew of Helianthus tuberosus|Powdery mildew|Powdery mildew
PSO:0004319	Leveillula compositarum Golovin f. helianthi Powdery mildew of Helianthus annuus	NCBITaxon:62700	Leveillula compositarum Golovin f. helianthi	NCBITaxon:4232	Helianthus annuus	PO:0000003	whole plant	Leveillula compositarum Golovin f. helianthi Powdery mildew of Helianthus annuus|Powdery mildew
PSO:0004320	Leveillula compositarum Golovin f. helianthi Powdery mildew of Helianthus tuberosus	NCBITaxon:62700	Leveillula compositarum Golovin f. helianthi	NCBITaxon:4233	Helianthus tuberosus	PO:0000003	whole plant	Leveillula compositarum Golovin f. helianthi Powdery mildew of Helianthus tuberosus|Powdery mildew
PSO:0004321	Leveillula taurica Powdery mildew of Helianthus annuus	NCBITaxon:62718	Leveillula taurica (Lév.) G. Arnaud	NCBITaxon:4232	Helianthus annuus	PO:0000003	whole plant	Leveillula taurica Powdery mildew of Helianthus annuus|Powdery mildew
PSO:0004322	Leveillula taurica Powdery mildew of Helianthus tuberosus	NCBITaxon:62718	Leveillula taurica (Lév.) G. Arnaud	NCBITaxon:4233	Helianthus tuberosus	PO:0000003	whole plant	Leveillula taurica Powdery mildew of Helianthus tuberosus|Powdery mildew
PSO:0004323	Pythium spp. Pythium seedling blight and root rot of Helianthus annuus	NCBITaxon:944628	Pythium spp.	NCBITaxon:4232	Helianthus annuus	PO:0009005	root	Pythium spp. Pythium seedling blight and root rot of Helianthus annuus|Pythium seedling blight and root rot
PSO:0004324	Pythium spp. Pythium seedling blight and root rot of Helianthus tuberosus	NCBITaxon:944628	Pythium spp.	NCBITaxon:4233	Helianthus tuberosus	PO:0009005	root	Pythium spp. Pythium seedling blight and root rot of Helianthus tuberosus|Pythium seedling blight and root rot
PSO:0004325	Pythium aphanidermatum Pythium seedling blight and root rot of Helianthus annuus	NCBITaxon:1223555	Pythium aphanidermatum (Edson) Fitzp.	NCBITaxon:4232	Helianthus annuus	PO:0009005	root	Pythium aphanidermatum Pythium seedling blight and root rot of Helianthus annuus|Pythium seedling blight and root rot
PSO:0004326	Pythium aphanidermatum Pythium seedling blight and root rot of Helianthus tuberosus	NCBITaxon:1223555	Pythium aphanidermatum (Edson) Fitzp.	NCBITaxon:4233	Helianthus tuberosus	PO:0009005	root	Pythium aphanidermatum Pythium seedling blight and root rot of Helianthus tuberosus|Pythium seedling blight and root rot
PSO:0004327	Pythium debaryanum Auct. non R. Hesse Pythium seedling blight and root rot of Helianthus annuus	NCBITaxon:231958	Pythium debaryanum Auct. non R. Hesse	NCBITaxon:4232	Helianthus annuus	PO:0009005	root	Pythium debaryanum Auct. non R. Hesse Pythium seedling blight and root rot of Helianthus annuus|Pythium seedling blight and root rot
PSO:0004328	Pythium debaryanum Auct. non R. Hesse Pythium seedling blight and root rot of Helianthus tuberosus	NCBITaxon:231958	Pythium debaryanum Auct. non R. Hesse	NCBITaxon:4233	Helianthus tuberosus	PO:0009005	root	Pythium debaryanum Auct. non R. Hesse Pythium seedling blight and root rot of Helianthus tuberosus|Pythium seedling blight and root rot
PSO:0004329	Pythium irregulare Buissman Pythium seedling blight and root rot of Helianthus annuus	NCBITaxon:1223557	Pythium irregulare Buissman	NCBITaxon:4232	Helianthus annuus	PO:0009005	root	Pythium irregulare Buissman Pythium seedling blight and root rot of Helianthus annuus|Pythium seedling blight and root rot
PSO:0004330	Pythium irregulare Buissman Pythium seedling blight and root rot of Helianthus tuberosus	NCBITaxon:1223557	Pythium irregulare Buissman	NCBITaxon:4233	Helianthus tuberosus	PO:0009005	root	Pythium irregulare Buissman Pythium seedling blight and root rot of Helianthus tuberosus|Pythium seedling blight and root rot
PSO:0004331	Rhizoctonia solani Kühn Rhizoctonia seedling blight of Helianthus annuus	NCBITaxon:1498287	Rhizoctonia solani Kühn	NCBITaxon:4232	Helianthus annuus	PO:0009010	seed	Rhizoctonia solani Kühn Rhizoctonia seedling blight of Helianthus annuus|Rhizoctonia seedling blight
PSO:0004332	Rhizoctonia solani Kühn Rhizoctonia seedling blight of Helianthus tuberosus	NCBITaxon:1498287	Rhizoctonia solani Kühn	NCBITaxon:4233	Helianthus tuberosus	PO:0009010	seed	Rhizoctonia solani Kühn Rhizoctonia seedling blight of Helianthus tuberosus|Rhizoctonia seedling blight
PSO:0004333	Thanatephorus cucumeris Rhizoctonia seedling blight of Helianthus annuus	NCBITaxon:1379297	Thanatephorus cucumeris (A.B. Frank) Donk	NCBITaxon:4232	Helianthus annuus	PO:0009010	seed	Thanatephorus cucumeris Rhizoctonia seedling blight of Helianthus annuus|Rhizoctonia seedling blight
PSO:0004334	Thanatephorus cucumeris Rhizoctonia seedling blight of Helianthus tuberosus	NCBITaxon:1379297	Thanatephorus cucumeris (A.B. Frank) Donk	NCBITaxon:4233	Helianthus tuberosus	PO:0009010	seed	Thanatephorus cucumeris Rhizoctonia seedling blight of Helianthus tuberosus|Rhizoctonia seedling blight
PSO:0004335	Rhizopus arrhizus A. Fischer Rhizopus head rot of Helianthus annuus	NCBITaxon:1542858	Rhizopus arrhizus A. Fischer	NCBITaxon:4232	Helianthus annuus	PO:0030121	capitulum inflorescence	Rhizopus arrhizus A. Fischer Rhizopus head rot of Helianthus annuus|Rhizopus nodosus Namyslowski Rhizopus head rot of Helianthus annuus|Rhizopus head rot|Rhizopus head rot
PSO:0004336	Rhizopus arrhizus A. Fischer Rhizopus head rot of Helianthus tuberosus	NCBITaxon:1542858	Rhizopus arrhizus A. Fischer	NCBITaxon:4233	Helianthus tuberosus	PO:0030121	capitulum inflorescence	Rhizopus arrhizus A. Fischer Rhizopus head rot of Helianthus tuberosus|Rhizopus nodosus Namyslowski Rhizopus head rot of Helianthus tuberosus|Rhizopus head rot|Rhizopus head rot
PSO:0004337	Rhizopus microsporus Tiegh. Rhizopus head rot of Helianthus annuus	NCBITaxon:1357678	Rhizopus microsporus Tiegh.	NCBITaxon:4232	Helianthus annuus	PO:0030121	capitulum inflorescence	Rhizopus microsporus Tiegh. Rhizopus head rot of Helianthus annuus|Rhizopus head rot
PSO:0004338	Rhizopus microsporus Tiegh. Rhizopus head rot of Helianthus tuberosus	NCBITaxon:1357678	Rhizopus microsporus Tiegh.	NCBITaxon:4233	Helianthus tuberosus	PO:0030121	capitulum inflorescence	Rhizopus microsporus Tiegh. Rhizopus head rot of Helianthus tuberosus|Rhizopus head rot
PSO:0004339	Rhizopus stolonifer Rhizopus head rot of Helianthus annuus	NCBITaxon:1274793	Rhizopus stolonifer (Ehrenb.	NCBITaxon:4232	Helianthus annuus	PO:0030121	capitulum inflorescence	Rhizopus stolonifer Rhizopus head rot of Helianthus annuus|Rhizopus head rot
PSO:0004340	Uromyces junci Rust of Helianthus annuus	NCBITaxon:190630	Uromyces junci (Desmaz.) Tul.	NCBITaxon:4232	Helianthus annuus	PO:0000003	whole plant	Uromyces junci Rust of Helianthus annuus|Rust
PSO:0004341	Uromyces junci Rust of Helianthus tuberosus	NCBITaxon:190630	Uromyces junci (Desmaz.) Tul.	NCBITaxon:4233	Helianthus tuberosus	PO:0000003	whole plant	Uromyces junci Rust of Helianthus tuberosus|Rust
PSO:0004342	"Sclerotinia sclerotiorum Sclerotinia basal stalk rot and wilt, mid-stalk rot, head rot of Helianthus annuus"	NCBITaxon:1095762	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon:4232	Helianthus annuus	PO:0030121	capitulum inflorescence	"Sclerotinia sclerotiorum Sclerotinia basal stalk rot and wilt, mid-stalk rot, head rot of Helianthus annuus|Whetzelinia sclerotiorum Sclerotinia basal stalk rot and wilt, mid-stalk rot, head rot of Helianthus annuus|Sclerotinia basal stalk rot and wilt, mid-stalk rot, head rot|Sclerotinia basal stalk rot and wilt, mid-stalk rot, head rot"
PSO:0004343	"Sclerotinia sclerotiorum Sclerotinia basal stalk rot and wilt, mid-stalk rot, head rot of Helianthus tuberosus"	NCBITaxon:1095762	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon:4233	Helianthus tuberosus	PO:0030121	capitulum inflorescence	"Sclerotinia sclerotiorum Sclerotinia basal stalk rot and wilt, mid-stalk rot, head rot of Helianthus tuberosus|Whetzelinia sclerotiorum Sclerotinia basal stalk rot and wilt, mid-stalk rot, head rot of Helianthus tuberosus|Sclerotinia basal stalk rot and wilt, mid-stalk rot, head rot|Sclerotinia basal stalk rot and wilt, mid-stalk rot, head rot"
PSO:0004344	"Sclerotinia libertiana Fuckel Sclerotinia basal stalk rot and wilt, mid-stalk rot, head rot of Helianthus annuus"	NCBITaxon:5179	Sclerotinia libertiana Fuckel	NCBITaxon:4232	Helianthus annuus	PO:0030121	capitulum inflorescence	"Sclerotinia libertiana Fuckel Sclerotinia basal stalk rot and wilt, mid-stalk rot, head rot of Helianthus annuus|Sclerotinia basal stalk rot and wilt, mid-stalk rot, head rot"
PSO:0004345	"Sclerotinia libertiana Fuckel Sclerotinia basal stalk rot and wilt, mid-stalk rot, head rot of Helianthus tuberosus"	NCBITaxon:5179	Sclerotinia libertiana Fuckel	NCBITaxon:4233	Helianthus tuberosus	PO:0030121	capitulum inflorescence	"Sclerotinia libertiana Fuckel Sclerotinia basal stalk rot and wilt, mid-stalk rot, head rot of Helianthus tuberosus|Sclerotinia basal stalk rot and wilt, mid-stalk rot, head rot"
PSO:0004346	Sclerotinia minor Jagger Sclerotinia basal stalk rot and wilt of Helianthus annuus	NCBITaxon:665078	Sclerotinia minor Jagger	NCBITaxon:4232	Helianthus annuus	PO:0025066	stalk	Sclerotinia minor Jagger Sclerotinia basal stalk rot and wilt of Helianthus annuus|Sclerotinia basal stalk rot and wilt
PSO:0004347	Sclerotinia minor Jagger Sclerotinia basal stalk rot and wilt of Helianthus tuberosus	NCBITaxon:665078	Sclerotinia minor Jagger	NCBITaxon:4233	Helianthus tuberosus	PO:0025066	stalk	Sclerotinia minor Jagger Sclerotinia basal stalk rot and wilt of Helianthus tuberosus|Sclerotinia basal stalk rot and wilt
PSO:0004348	Athelia rolfsii Sclerotium basal stalk and root rot of Helianthus annuus	NCBITaxon:39291	Athelia rolfsii (Curzi) Tu & Kimbrough	NCBITaxon:4232	Helianthus annuus	PO:0009005	root	Athelia rolfsii Sclerotium basal stalk and root rot of Helianthus annuus|Sclerotium basal stalk and root rot (southern blight)
PSO:0004349	Athelia rolfsii Sclerotium basal stalk and root rot of Helianthus tuberosus	NCBITaxon:39291	Athelia rolfsii (Curzi) Tu & Kimbrough	NCBITaxon:4233	Helianthus tuberosus	PO:0009005	root	Athelia rolfsii Sclerotium basal stalk and root rot of Helianthus tuberosus|Sclerotium basal stalk and root rot (southern blight)
PSO:0004350	Septoria helianthi Ellis & Kellerm. Septoria leaf spot of Helianthus annuus	NCBITaxon:39702	Septoria helianthi Ellis & Kellerm.	NCBITaxon:4232	Helianthus annuus	PO:0025034	leaf	Septoria helianthi Ellis & Kellerm. Septoria leaf spot of Helianthus annuus|Septoria leaf spot
PSO:0004351	Septoria helianthi Ellis & Kellerm. Septoria leaf spot of Helianthus tuberosus	NCBITaxon:39702	Septoria helianthi Ellis & Kellerm.	NCBITaxon:4233	Helianthus tuberosus	PO:0025034	leaf	Septoria helianthi Ellis & Kellerm. Septoria leaf spot of Helianthus tuberosus|Septoria leaf spot
PSO:0004352	Verticillium albo-atrum Reinke & Berthier Verticillium wilt of Helianthus annuus	NCBITaxon:27335	Verticillium albo-atrum Reinke & Berthier	NCBITaxon:4232	Helianthus annuus	PO:0025022	collective leaf structure	Verticillium albo-atrum Reinke & Berthier Verticillium wilt of Helianthus annuus|Verticillium wilt
PSO:0004353	Verticillium albo-atrum Reinke & Berthier Verticillium wilt of Helianthus tuberosus	NCBITaxon:27335	Verticillium albo-atrum Reinke & Berthier	NCBITaxon:4233	Helianthus tuberosus	PO:0025022	collective leaf structure	Verticillium albo-atrum Reinke & Berthier Verticillium wilt of Helianthus tuberosus|Verticillium wilt
PSO:0004354	Verticillium dahliae Kleb. Verticillium wilt of Helianthus annuus	NCBITaxon:1202531	Verticillium dahliae Kleb.	NCBITaxon:4232	Helianthus annuus	PO:0025022	collective leaf structure	Verticillium dahliae Kleb. Verticillium wilt of Helianthus annuus|Verticillium wilt
PSO:0004355	Verticillium dahliae Kleb. Verticillium wilt of Helianthus tuberosus	NCBITaxon:1202531	Verticillium dahliae Kleb.	NCBITaxon:4233	Helianthus tuberosus	PO:0025022	collective leaf structure	Verticillium dahliae Kleb. Verticillium wilt of Helianthus tuberosus|Verticillium wilt
PSO:0004356	Coleosporium helianthi Yellow rust of Helianthus annuus	NCBITaxon:5300	Coleosporium helianthi (Schwein.) Arth.	NCBITaxon:4232	Helianthus annuus	PO:0000003	whole plant	Coleosporium helianthi Yellow rust of Helianthus annuus|Coleosporium pacificum Cummins Yellow rust of Helianthus annuus|Coleosporium madiae Cooke Yellow rust of Helianthus annuus|Yellow rust|Yellow rust|Yellow rust
PSO:0004357	Coleosporium helianthi Yellow rust of Helianthus tuberosus	NCBITaxon:5300	Coleosporium helianthi (Schwein.) Arth.	NCBITaxon:4233	Helianthus tuberosus	PO:0000003	whole plant	Coleosporium helianthi Yellow rust of Helianthus tuberosus|Coleosporium pacificum Cummins Yellow rust of Helianthus tuberosus|Yellow rust|Yellow rust
PSO:0004358	"Xiphinema americanum Cobb Dagger, American of Helianthus annuus"	NCBITaxon:243757	Xiphinema americanum Cobb	NCBITaxon:4232	Helianthus annuus	PO:0000003	whole plant	"Xiphinema americanum Cobb Dagger, American of Helianthus annuus|Dagger, American"
PSO:0004359	"Xiphinema americanum Cobb Dagger, American of Helianthus tuberosus"	NCBITaxon:243757	Xiphinema americanum Cobb	NCBITaxon:4233	Helianthus tuberosus	PO:0000003	whole plant	"Xiphinema americanum Cobb Dagger, American of Helianthus tuberosus|Dagger, American"
PSO:0004360	Paratylenchus projectus Jenkins Pin of Helianthus annuus	NCBITaxon:293601	Paratylenchus projectus Jenkins	NCBITaxon:4232	Helianthus annuus	PO:0000003	whole plant	Paratylenchus projectus Jenkins Pin of Helianthus annuus|Pin
PSO:0004361	Paratylenchus projectus Jenkins Pin of Helianthus tuberosus	NCBITaxon:293601	Paratylenchus projectus Jenkins	NCBITaxon:4233	Helianthus tuberosus	PO:0000003	whole plant	Paratylenchus projectus Jenkins Pin of Helianthus tuberosus|Pin
PSO:0004362	Pratylenchus spp. Lesion of Helianthus annuus	NCBITaxon:45927	Pratylenchus spp.	NCBITaxon:4232	Helianthus annuus	PO:0000003	whole plant	Pratylenchus spp. Lesion of Helianthus annuus|Pratylenchus hexincisus Taylor & Jenkins Lesion of Helianthus annuus|Lesion|Lesion
PSO:0004363	Pratylenchus spp. Lesion of Helianthus tuberosus	NCBITaxon:45927	Pratylenchus spp.	NCBITaxon:4233	Helianthus tuberosus	PO:0000003	whole plant	Pratylenchus spp. Lesion of Helianthus tuberosus|Pratylenchus hexincisus Taylor & Jenkins Lesion of Helianthus tuberosus|Lesion|Lesion
PSO:0004364	Rotylenchulus spp. Reniform of Helianthus annuus	NCBITaxon:211163	Rotylenchulus spp.	NCBITaxon:4232	Helianthus annuus	PO:0000003	whole plant	Rotylenchulus spp. Reniform of Helianthus annuus|Reniform
PSO:0004365	Rotylenchulus spp. Reniform of Helianthus tuberosus	NCBITaxon:211163	Rotylenchulus spp.	NCBITaxon:4233	Helianthus tuberosus	PO:0000003	whole plant	Rotylenchulus spp. Reniform of Helianthus tuberosus|Reniform
PSO:0004366	Rotylenchulus reniformis Linford & OlivIera Reniform of Helianthus annuus	NCBITaxon:239373	Rotylenchulus reniformis Linford & OlivIera	NCBITaxon:4232	Helianthus annuus	PO:0000003	whole plant	Rotylenchulus reniformis Linford & OlivIera Reniform of Helianthus annuus|Reniform
PSO:0004367	Rotylenchulus reniformis Linford & OlivIera Reniform of Helianthus tuberosus	NCBITaxon:239373	Rotylenchulus reniformis Linford & OlivIera	NCBITaxon:4233	Helianthus tuberosus	PO:0000003	whole plant	Rotylenchulus reniformis Linford & OlivIera Reniform of Helianthus tuberosus|Reniform
PSO:0004368	Meloidogyne arenaria Root knot of Helianthus annuus	NCBITaxon:6304	Meloidogyne arenaria (Neal) Chitwood	NCBITaxon:4232	Helianthus annuus	PO:0009005	root	Meloidogyne arenaria Root knot of Helianthus annuus|Root knot
PSO:0004369	Meloidogyne arenaria Root knot of Helianthus tuberosus	NCBITaxon:6304	Meloidogyne arenaria (Neal) Chitwood	NCBITaxon:4233	Helianthus tuberosus	PO:0009005	root	Meloidogyne arenaria Root knot of Helianthus tuberosus|Root knot
PSO:0004370	Meloidogyne incognita Root knot of Helianthus annuus	NCBITaxon:654580	Meloidogyne incognita (Kofoid & White) Chitwood	NCBITaxon:4232	Helianthus annuus	PO:0009005	root	Meloidogyne incognita Root knot of Helianthus annuus|Root knot
PSO:0004371	Meloidogyne incognita Root knot of Helianthus tuberosus	NCBITaxon:654580	Meloidogyne incognita (Kofoid & White) Chitwood	NCBITaxon:4233	Helianthus tuberosus	PO:0009005	root	Meloidogyne incognita Root knot of Helianthus tuberosus|Root knot
PSO:0004372	Meloidogyne javanica Root knot of Helianthus annuus	NCBITaxon:6303	Meloidogyne javanica (Treub) Chitwood	NCBITaxon:4232	Helianthus annuus	PO:0009005	root	Meloidogyne javanica Root knot of Helianthus annuus|Root knot
PSO:0004373	Meloidogyne javanica Root knot of Helianthus tuberosus	NCBITaxon:6303	Meloidogyne javanica (Treub) Chitwood	NCBITaxon:4233	Helianthus tuberosus	PO:0009005	root	Meloidogyne javanica Root knot of Helianthus tuberosus|Root knot
PSO:0004374	Helicotylenchus sp. Spiral of Helianthus annuus	NCBITaxon:293581	Helicotylenchus sp.	NCBITaxon:4232	Helianthus annuus	PO:0000003	whole plant	Helicotylenchus sp. Spiral of Helianthus annuus|Spiral
PSO:0004375	Helicotylenchus sp. Spiral of Helianthus tuberosus	NCBITaxon:293581	Helicotylenchus sp.	NCBITaxon:4233	Helianthus tuberosus	PO:0000003	whole plant	Helicotylenchus sp. Spiral of Helianthus tuberosus|Spiral
PSO:0004376	Tylenchorhynchus nudus Allen Stunt of Helianthus annuus	NCBITaxon:332715	Tylenchorhynchus nudus Allen	NCBITaxon:4232	Helianthus annuus	PO:0000003	whole plant	Tylenchorhynchus nudus Allen Stunt of Helianthus annuus|Stunt
PSO:0004377	Tylenchorhynchus nudus Allen Stunt of Helianthus tuberosus	NCBITaxon:332715	Tylenchorhynchus nudus Allen	NCBITaxon:4233	Helianthus tuberosus	PO:0000003	whole plant	Tylenchorhynchus nudus Allen Stunt of Helianthus tuberosus|Stunt
PSO:0004378	Quinisulcius acutus Stunt of Helianthus annuus	NCBITaxon:332691	Quinisulcius acutus (Allen) Siddiqi	NCBITaxon:4232	Helianthus annuus	PO:0000003	whole plant	Quinisulcius acutus Stunt of Helianthus annuus|Stunt
PSO:0004379	Quinisulcius acutus Stunt of Helianthus tuberosus	NCBITaxon:332691	Quinisulcius acutus (Allen) Siddiqi	NCBITaxon:4233	Helianthus tuberosus	PO:0000003	whole plant	Quinisulcius acutus Stunt of Helianthus tuberosus|Stunt
PSO:0004380	Orobanche aegyptiaca Pers. Broomrape of Helianthus annuus	NCBITaxon:36747	Orobanche aegyptiaca Pers.	NCBITaxon:4232	Helianthus annuus	PO:0000003	whole plant	Orobanche aegyptiaca Pers. Broomrape of Helianthus annuus|Orobanche cumana Wallr. Broomrape of Helianthus annuus|Broomrape|Broomrape
PSO:0004381	Orobanche aegyptiaca Pers. Broomrape of Helianthus tuberosus	NCBITaxon:36747	Orobanche aegyptiaca Pers.	NCBITaxon:4233	Helianthus tuberosus	PO:0000003	whole plant	Orobanche aegyptiaca Pers. Broomrape of Helianthus tuberosus|Orobanche cumana Wallr. Broomrape of Helianthus tuberosus|Broomrape|Broomrape
